,Id,y
106,10106,49.52292929610337
107,10107,-16.246144137912037
108,10108,33.775069261607086
109,10109,-68.88307748324105
110,10110,25.863399493695614
111,10111,-617.3142842716961
112,10112,-185.90441301194903
113,10113,323.7831061093876
114,10114,-35.66219572212694
115,10115,-733.5297711613835
116,10116,-240.7385626473594
117,10117,-381.97314662424867
118,10118,75.31994462169428
119,10119,36.61032645911622
120,10120,-28.75627022502435
121,10121,-481.1606279685897
122,10122,408.85023042298985
123,10123,-765.0217471991634
124,10124,178.07269651637156
125,10125,-7.6498793856715785
126,10126,134.7968462337588
127,10127,-477.45851421286943
128,10128,-248.70625301323685
129,10129,-361.88465722386394
130,10130,-18.75561174855387
131,10131,7.795604374433712
132,10132,-109.10598972538506
133,10133,-63.07374524219507
134,10134,591.8231837349167
135,10135,259.61263369662925
136,10136,-279.8658320087668
137,10137,93.22535940051861
138,10138,-427.2873154191351
139,10139,84.38656633089873
140,10140,-311.54463064415785
141,10141,11.419268612559936
142,10142,-297.8314684235839
143,10143,-331.92897096864414
144,10144,656.0132305257313
145,10145,-476.6626813650553
146,10146,361.1940451337729
147,10147,-150.18526861192265
148,10148,299.94671902432594
149,10149,-191.72143219270595
150,10150,151.94999511611925
151,10151,-64.67275781576603
152,10152,351.2448616306332
153,10153,-370.6364457562721
154,10154,349.22498178611033
155,10155,273.5246096168016
156,10156,783.1971843196875
157,10157,-124.23788973573869
158,10158,-155.22004432990852
159,10159,-506.95564938641166
160,10160,201.6932123856166
161,10161,-415.1740571596375
162,10162,-348.1651051695653
163,10163,-201.952241086811
164,10164,-658.9504470533369
165,10165,179.34640168171492
166,10166,124.06925816168774
167,10167,-209.1502535520168
168,10168,213.7051347740057
169,10169,-82.11721023809014
170,10170,-97.11026989727202
171,10171,124.26800574647919
172,10172,50.28991565714426
173,10173,538.743959281337
174,10174,630.0175345543362
175,10175,217.25927782654395
176,10176,-491.73374132670864
177,10177,-131.1417511388343
178,10178,362.39302241729445
179,10179,-14.363038055408051
180,10180,-30.261757361676313
181,10181,-107.3235807672985
182,10182,-334.06259292967184
183,10183,299.5063996464325
184,10184,-103.47221484505498
185,10185,179.820499467194
186,10186,122.20070887900742
187,10187,86.58037161690797
188,10188,386.48256056699233
189,10189,-613.3611745045832
190,10190,-269.8163873834616
191,10191,260.73145126228644
192,10192,-44.62016128042859
193,10193,-159.15717576416642
194,10194,-145.24559879357503
195,10195,447.22821487599936
196,10196,476.35698596959395
197,10197,121.79421345327253
198,10198,-1.5356790561067832
199,10199,410.744096538779
200,10200,90.82809979964615
201,10201,150.0733695684503
202,10202,24.033652961547705
203,10203,273.88663405362865
204,10204,-154.52926038025163
205,10205,42.58890150706537
206,10206,617.3417063168567
207,10207,38.93936076142802
208,10208,-91.4361011949031
209,10209,225.3532747739113
210,10210,151.05827577085674
211,10211,-86.91664773646036
212,10212,-101.7178895800724
213,10213,161.93776502605465
214,10214,357.870414103544
215,10215,32.145978186554856
216,10216,-379.1453992002919
217,10217,-165.9421322236712
218,10218,257.4539216945411
219,10219,-124.83850779184166
220,10220,47.084514722991074
221,10221,-67.05065138980305
222,10222,287.17334413416364
223,10223,836.2674277701619
224,10224,-78.73329260205509
225,10225,-293.00922915219587
226,10226,284.91632646225537
227,10227,377.95143200822884
228,10228,-473.9426195897214
229,10229,-538.8094549766024
230,10230,-372.90475040318853
231,10231,-83.37700889968681
232,10232,157.46205951911247
233,10233,167.50291456151183
234,10234,-105.69040574319584
235,10235,561.1616879176283
236,10236,-149.35531895746894
237,10237,196.9668051235232
238,10238,-33.81991172758089
239,10239,5.199419882336503
240,10240,-121.7084229606323
241,10241,53.473579817377626
242,10242,531.291893841123
243,10243,-157.60262258937752
244,10244,-183.77196239261332
245,10245,643.8322464256643
246,10246,17.780306010129127
247,10247,-92.07939719460185
248,10248,485.49316460507583
249,10249,-221.23657860793926
250,10250,490.60650504846217
251,10251,-43.67715915424863
252,10252,139.9332298711762
253,10253,207.50447442761083
254,10254,17.092647024359852
255,10255,-396.47203316053003
256,10256,-168.30166761529293
257,10257,-75.59324100124505
258,10258,-292.07350780076865
259,10259,-59.37366534663164
260,10260,247.36904706438446
261,10261,206.83112758185484
262,10262,17.46246446407935
263,10263,-181.81148500656923
264,10264,300.1761509454851
265,10265,-567.6387247955881
266,10266,311.5932728526361
267,10267,-9.929511835493937
268,10268,161.40782304547818
269,10269,272.38559922972337
270,10270,55.12245741942539
271,10271,-15.278267412197742
272,10272,286.4023019429013
273,10273,387.8886119434728
274,10274,-148.57888863638493
275,10275,171.9523524483966
276,10276,-411.57059222267833
277,10277,213.80253827075182
278,10278,133.93002437371743
279,10279,-99.01717750124283
280,10280,-162.41724224558124
281,10281,-39.07419011347888
282,10282,-295.15845218323835
283,10283,141.32481354359646
284,10284,163.05983005334411
285,10285,-55.455401462416845
286,10286,-145.74067609352215
287,10287,16.350462436353478
288,10288,-364.2985584828278
289,10289,558.6630187376718
290,10290,40.0506612190066
291,10291,67.63734504296961
292,10292,559.8400846554662
293,10293,469.806947157417
294,10294,-149.49980105452943
295,10295,-328.8227866996953
296,10296,425.77131704667454
297,10297,85.50466241179402
298,10298,-166.91553705584874
299,10299,-662.2984070393493
300,10300,50.280391653003164
301,10301,-11.355718332960233
302,10302,-451.8112644495321
303,10303,78.67283313413097
304,10304,-386.81879991735616
305,10305,-273.2273830523728
306,10306,352.0150454400224
307,10307,-263.8480409181022
308,10308,-214.73022299361065
309,10309,-84.88115489738526
310,10310,745.8832791254221
311,10311,-418.97510845227606
312,10312,739.1991251661932
313,10313,-469.077426352947
314,10314,481.82984486567057
315,10315,363.20797478743947
316,10316,-270.25304182071926
317,10317,-399.59212471613205
318,10318,234.45728030706536
319,10319,-38.73469357032775
320,10320,238.3687487185082
321,10321,28.69744199018324
322,10322,238.23095785965455
323,10323,-130.0074403000005
324,10324,-681.2945617788486
325,10325,61.58065295954414
326,10326,-444.92985067095873
327,10327,-14.713208392838848
328,10328,680.4767823428572
329,10329,288.73260649376647
330,10330,839.9704901556711
331,10331,416.65747651918076
332,10332,167.35603728915856
333,10333,-86.77953786706657
334,10334,332.76996760043534
335,10335,-201.33443093425353
336,10336,-43.62508298784171
337,10337,-107.90237779609703
338,10338,-284.0357380251701
339,10339,232.60855717832754
340,10340,237.833151715401
341,10341,74.39980567720289
342,10342,255.5177040636455
343,10343,-168.64961928560996
344,10344,68.56334601629034
345,10345,-365.4419817252599
346,10346,189.70649886094543
347,10347,-369.83324976671014
348,10348,-250.90024390237883
349,10349,76.31355019623203
350,10350,-344.9455092337754
351,10351,-187.42339326812683
352,10352,482.16975698252185
353,10353,125.75266972885967
354,10354,450.6919437521867
355,10355,216.1761901820814
356,10356,34.34193571930531
357,10357,57.511455961216015
358,10358,-211.419498947126
359,10359,49.76249180949317
360,10360,76.11104020758343
361,10361,-29.196254490440474
362,10362,33.04895852873615
363,10363,364.5627121630996
364,10364,234.4828098731524
365,10365,-21.796554859092137
366,10366,-476.93787704780055
367,10367,43.567658993046294
368,10368,-310.95721366517034
369,10369,-46.941116226037934
370,10370,181.19558107133616
371,10371,-214.96242982007232
372,10372,-80.22706031522193
373,10373,841.2082291657402
374,10374,102.35678708587
375,10375,37.29773804688135
376,10376,77.39818275960172
377,10377,435.79452149369166
378,10378,111.39479265155711
379,10379,-128.82922415387395
380,10380,573.0501210583951
381,10381,48.60246807791226
382,10382,-68.5541465921868
383,10383,56.68162450582989
384,10384,-360.30993199943913
385,10385,131.90192283450426
386,10386,-264.5258976334307
387,10387,-378.7932497249927
388,10388,-190.0992925997659
389,10389,862.9152130409625
390,10390,159.57649666231168
391,10391,514.0204635801452
392,10392,61.38766780340785
393,10393,720.8758958326581
394,10394,-450.9767310398022
395,10395,105.89444211999687
396,10396,-27.532603044003135
397,10397,-23.43556196677169
398,10398,331.20599829494745
399,10399,-156.02456394824048
400,10400,0.947701838560608
401,10401,17.232405165319552
402,10402,143.23908417021315
403,10403,53.22645139074773
404,10404,41.01334926979476
405,10405,-129.39255146834748
406,10406,430.91652104593055
407,10407,-427.90961965735477
408,10408,49.114004852092165
409,10409,-221.64758038918868
410,10410,-313.7597121868497
411,10411,115.24452244706882
412,10412,96.10097204453507
413,10413,-399.9159849424216
414,10414,-8.411407923563498
415,10415,733.1841324374702
416,10416,-332.4267664916506
417,10417,83.67612042194405
418,10418,339.79274865544227
419,10419,-35.11570131451447
420,10420,38.204335433877645
421,10421,-606.1984890559291
422,10422,194.2728533894614
423,10423,155.03155116158194
424,10424,-111.25647787348177
425,10425,-63.33937163651653
426,10426,403.9358187289631
427,10427,690.9194303358615
428,10428,75.78129943644984
429,10429,-340.3154065235751
430,10430,-195.76159542698065
431,10431,40.44513870875457
432,10432,-137.65418796029311
433,10433,-95.67479658954409
434,10434,290.84353787250365
435,10435,568.4646813472773
436,10436,351.21865075407624
437,10437,194.71516658168332
438,10438,-312.1508420871946
439,10439,-518.3107868724486
440,10440,-80.75158048061459
441,10441,-109.91053830578517
442,10442,491.4108364751954
443,10443,371.4851448604933
444,10444,343.8566446684365
445,10445,114.6078539736827
446,10446,-315.2044219098834
447,10447,83.10396509307006
448,10448,-82.59915101774203
449,10449,-182.21902722527702
450,10450,-294.9172924513041
451,10451,-294.21055531486945
452,10452,611.5470417356505
453,10453,-34.756134103591535
454,10454,-115.04157690057811
455,10455,263.27933790237734
456,10456,346.0565120928378
457,10457,194.61161526911098
458,10458,257.3561496384941
459,10459,-303.20809492711606
460,10460,-173.19591085705795
461,10461,-88.53983448578349
462,10462,137.60161200011407
463,10463,337.0486492780663
464,10464,155.7252346036273
465,10465,-250.29079290523964
466,10466,148.06340015143482
467,10467,333.68218860937577
468,10468,-260.33639238342636
469,10469,340.3079092279146
470,10470,224.6853557126955
471,10471,-607.2797170619317
472,10472,-54.859592940917935
473,10473,-685.0910817258437
474,10474,268.25827077859367
475,10475,108.79743563388348
476,10476,-233.1676171727218
477,10477,115.89088157850333
478,10478,75.28875461498433
479,10479,312.5869539403422
480,10480,78.42590704679458
481,10481,-509.6307964395836
482,10482,142.15294578474663
483,10483,-567.6096744598851
484,10484,99.19784411012915
485,10485,181.76569364681012
486,10486,-27.407098394358368
487,10487,-646.8210508159764
488,10488,-261.6328162502985
489,10489,-398.8768891978148
490,10490,-259.41075205618324
491,10491,-252.05740356799083
492,10492,-25.647967227333833
493,10493,-479.35794942314067
494,10494,109.91068619021894
495,10495,161.94257969114057
496,10496,-436.8071742397557
497,10497,-66.01220442256907
498,10498,-73.6053826540713
499,10499,51.00273944619465
500,10500,7.609681032164605
501,10501,-38.39048673108422
502,10502,493.59597060692914
503,10503,-303.4490805444861
504,10504,285.36305876068604
505,10505,236.93082121946316
506,10506,-112.9028873820917
507,10507,-104.9163970540452
508,10508,70.1107117201524
509,10509,-334.40218077461793
510,10510,-526.1520613513327
511,10511,26.69512668154073
512,10512,16.625076878907937
513,10513,-282.62391868623945
514,10514,-156.76438922324928
515,10515,-368.7038524010552
516,10516,87.26698388397256
517,10517,9.621961449395148
518,10518,159.33855433394962
519,10519,737.8354361900713
520,10520,-63.52561489683747
521,10521,253.39234540406693
522,10522,-195.47926226047906
523,10523,-233.60406275700683
524,10524,672.0430027603306
525,10525,161.0264781163399
526,10526,-86.92388588378276
527,10527,767.449937631786
528,10528,300.1434547015423
529,10529,-264.63326212053107
530,10530,506.8069224983674
531,10531,413.73257578606075
532,10532,-227.95565420458706
533,10533,270.7218219182453
534,10534,166.27214538843123
535,10535,467.8359469952979
536,10536,691.0141927413318
537,10537,-235.19550162577394
538,10538,-204.49475633783513
539,10539,235.56549902567008
540,10540,481.5082289895033
541,10541,-404.2863716261713
542,10542,499.63459887902343
543,10543,-280.4236242835585
544,10544,349.6353570127738
545,10545,56.279218559325656
546,10546,377.7838241995523
547,10547,58.2392941250816
548,10548,424.29981217464854
549,10549,85.80041244154717
550,10550,-252.99288852459023
551,10551,172.86784495502107
552,10552,-190.10660020571518
553,10553,306.96428652366967
554,10554,-179.11766493342463
555,10555,-155.7759049400488
556,10556,-208.75257057910872
557,10557,-257.42597802041695
558,10558,-187.8870804578437
559,10559,178.95968589803266
560,10560,769.2994246067669
561,10561,131.45400495646368
562,10562,-86.33605847725514
563,10563,-440.78969412879866
564,10564,522.2063378416938
565,10565,74.26044537058809
566,10566,-273.34519080824947
567,10567,23.88548320272253
568,10568,-140.88619011673734
569,10569,337.4418933254643
570,10570,63.42512024403284
571,10571,-78.12104360563885
572,10572,-209.4159615061074
573,10573,-354.3022169957897
574,10574,261.5495894072735
575,10575,252.78475303502248
576,10576,415.332793496397
577,10577,-341.4106217749629
578,10578,-101.54306561728924
579,10579,-82.98003734434735
580,10580,-146.19185945083126
581,10581,-400.9570095088499
582,10582,114.68810161530621
583,10583,-318.40944917284145
584,10584,-27.128651113152042
585,10585,253.39206355032258
586,10586,-15.161597235908925
587,10587,490.27631015669897
588,10588,67.16055415516038
589,10589,-583.6536301606621
590,10590,566.8292227808795
591,10591,-659.7840206113417
592,10592,-280.3445865766315
593,10593,-618.4849576034638
594,10594,-403.0815217720829
595,10595,52.58079586777713
596,10596,154.13724781790555
597,10597,-187.18724588645773
598,10598,45.06432286401882
599,10599,389.86980245897564
600,10600,497.4944277009727
601,10601,-172.60466145697012
602,10602,-199.48804830691256
603,10603,146.3321354045882
604,10604,-745.9314211823636
605,10605,-230.9357823467961
606,10606,-157.73768823510503
607,10607,170.55585672160626
608,10608,58.52819579127423
609,10609,21.778235377083806
610,10610,-33.84543238859489
611,10611,527.011532145019
612,10612,370.3597932478215
613,10613,-83.70884929336731
614,10614,-297.8667818275181
615,10615,379.6300416409045
616,10616,-194.4998186788643
617,10617,-59.0811542392391
618,10618,-59.05074145608472
619,10619,-265.7953310406409
620,10620,-488.3242148449634
621,10621,-28.133316815095977
622,10622,-110.89724251664033
623,10623,642.5198198743135
624,10624,-25.104958245575002
625,10625,368.2746547201471
626,10626,274.799213527043
627,10627,416.52612933638386
628,10628,110.5732486798428
629,10629,561.378352052166
630,10630,497.1437621157766
631,10631,-201.6098773445097
632,10632,-370.05229826158813
633,10633,731.0573724235965
634,10634,-380.1370791551683
635,10635,-200.60251550520928
636,10636,272.0860118937546
637,10637,269.84058991076245
638,10638,-243.56399508534486
639,10639,-80.64209434586832
640,10640,-467.97701289855365
641,10641,384.1033091717143
642,10642,-158.51464076438117
643,10643,-321.14290897908114
644,10644,-72.30709812158446
645,10645,244.89650104863074
646,10646,-111.7668798992764
647,10647,-71.30354161628634
648,10648,-97.14900534513967
649,10649,387.99285294446327
650,10650,134.07976082545468
651,10651,-372.724539718345
652,10652,-153.89734891410538
653,10653,376.0557246783062
654,10654,-45.06699972728231
655,10655,29.111024201618456
656,10656,-164.38841371392408
657,10657,291.38028755702345
658,10658,-389.64290898924577
659,10659,-145.4538136607274
660,10660,276.5061419927232
661,10661,-134.09381091719064
662,10662,82.94811155481096
663,10663,143.7733706105273
664,10664,230.85377823040852
665,10665,649.8980469913483
666,10666,188.10011410399312
667,10667,170.77221614376336
668,10668,-533.8474844790474
669,10669,-516.1349688253713
670,10670,-356.78697467216494
671,10671,480.90374320564786
672,10672,-54.53599296167701
673,10673,-272.6605720403793
674,10674,-89.16369341976606
675,10675,-97.40004082496222
676,10676,-264.29803775062624
677,10677,-558.8516759610397
678,10678,-18.223173989824044
679,10679,238.6833785879813
680,10680,-107.49682687897524
681,10681,-439.7371496922754
682,10682,-366.0873776204496
683,10683,540.4744022919003
684,10684,-335.9192295399904
685,10685,128.98481364662376
686,10686,-360.4650592778849
687,10687,-211.01458656820063
688,10688,115.70383605399749
689,10689,-723.633356224771
690,10690,380.8939221056093
691,10691,24.30096980575404
692,10692,-145.38761452740908
693,10693,-157.28295617853763
694,10694,134.10336003673086
695,10695,215.95710077116337
696,10696,-310.2061637343896
697,10697,18.018883693843254
698,10698,-287.16969472965695
699,10699,-244.8288894362397
700,10700,-126.15190632103001
701,10701,-276.8510336972004
702,10702,-63.90282319538454
703,10703,-268.2907419843638
704,10704,80.99060618707703
705,10705,135.49197649147848
706,10706,265.86171737073755
707,10707,290.15338931857366
708,10708,72.85750706987587
709,10709,-88.64501838284352
710,10710,-562.5238017086128
711,10711,-257.9685916645932
712,10712,-88.32818773227683
713,10713,-608.9048913545763
714,10714,16.648129846868645
715,10715,-117.99664144508685
716,10716,244.48813585825127
717,10717,60.96132064652633
718,10718,640.8504726114277
719,10719,15.073592658661756
720,10720,135.00644430477328
721,10721,39.52337453323287
722,10722,86.44560574134336
723,10723,20.337654615454515
724,10724,217.44242023197938
725,10725,-8.574845990248729
726,10726,172.39758731739983
727,10727,-326.00374877329153
728,10728,347.5813407240377
729,10729,128.9580390911472
730,10730,-379.7500886129536
731,10731,-134.70695705662644
732,10732,153.56888514342188
733,10733,-72.12278608897107
734,10734,183.30848830572722
735,10735,-456.53877619138035
736,10736,152.275301625996
737,10737,-20.65828059907008
738,10738,245.62232835465767
739,10739,776.4009728233559
740,10740,-320.1434529602265
741,10741,-479.3197082847779
742,10742,-69.75434860290747
743,10743,-372.0104531960501
744,10744,397.2822473818072
745,10745,94.97293025154161
746,10746,-545.8700939849747
747,10747,92.71733084803274
748,10748,456.62324679869675
749,10749,140.33519629204062
750,10750,-542.6167845034428
751,10751,33.25617847305652
752,10752,237.54555311936647
753,10753,-260.51478060377417
754,10754,-227.74117804894465
755,10755,-18.374207944645125
756,10756,357.2320793577917
757,10757,234.16866322379485
758,10758,309.0494908647164
759,10759,109.41620907267915
760,10760,297.04627719533744
761,10761,431.28271868977265
762,10762,-285.9027541516839
763,10763,-461.1231850605641
764,10764,458.84116852029234
765,10765,-35.132478657934726
766,10766,-138.96677867277975
767,10767,435.87811135413875
768,10768,-327.55173248124237
769,10769,-16.175842225601908
770,10770,32.68738315097133
771,10771,-143.11036093613313
772,10772,-82.91163796819359
773,10773,-26.395849579090576
774,10774,-295.90654248376944
775,10775,-300.944551309277
776,10776,-157.03746176056214
777,10777,-444.10542517056814
778,10778,55.54295923374431
779,10779,136.09573343373853
780,10780,-59.93423441413748
781,10781,774.786939355855
782,10782,-291.82146940254177
783,10783,449.65451335805335
784,10784,-231.20082491305192
785,10785,88.18058840405115
786,10786,511.6823816159456
787,10787,27.698913991855182
788,10788,69.71900343078613
789,10789,-684.0304286748204
790,10790,-181.16575418910566
791,10791,-592.2856835316275
792,10792,-326.37230449136865
793,10793,527.5739554313371
794,10794,-175.9822322889263
795,10795,555.3273243262521
796,10796,-40.06219256947679
797,10797,-242.9096118442563
798,10798,466.4750098322098
799,10799,209.72657821779933
800,10800,112.47399028633899
801,10801,655.9597092112735
802,10802,-253.67288201365116
803,10803,-143.14006436902645
804,10804,261.9090334491243
805,10805,-51.43052462098865
806,10806,-646.5343714931205
807,10807,-114.11730645512843
808,10808,126.14931118008047
809,10809,204.59346285899582
810,10810,-300.3936136583139
811,10811,-415.68674588953894
812,10812,6.449152884280981
813,10813,72.80107777482917
814,10814,160.6608720814523
815,10815,249.31168929181743
816,10816,-248.28534524656365
817,10817,7.8306299226135785
818,10818,-466.3838270166601
819,10819,290.15144404460034
820,10820,-309.03320656333995
821,10821,528.6916611956274
822,10822,372.49384793225283
823,10823,-328.0862663096855
824,10824,-94.6587340772503
825,10825,55.569194140457924
826,10826,67.34382419031724
827,10827,-533.6683812491306
828,10828,-128.10863350344806
829,10829,-542.9948584464202
830,10830,54.63463967257928
831,10831,182.66043483267856
832,10832,-41.29948573089196
833,10833,652.8127633917356
834,10834,-336.96578073788805
835,10835,99.96282019773743
836,10836,811.7900163367069
837,10837,-346.252116065299
838,10838,103.69087960098396
839,10839,487.73608126333374
840,10840,120.89569101399141
841,10841,-324.3296740543673
842,10842,-136.4121297121463
843,10843,-41.92443003097728
844,10844,282.7029865802322
845,10845,345.62032897020424
846,10846,124.69798534752412
847,10847,-206.11335283373398
848,10848,155.93998583214102
849,10849,-443.76722994338394
850,10850,-273.3430034005978
851,10851,195.95033081854584
852,10852,-30.69004085139903
853,10853,86.56778659815312
854,10854,-312.21136188949674
855,10855,41.005246961457786
856,10856,307.675180199947
857,10857,532.9059494214049
858,10858,260.16168056338057
859,10859,362.00550753373625
860,10860,101.32898120196654
861,10861,38.44129613989354
862,10862,20.267674753903233
863,10863,117.44024988074567
864,10864,573.6911827078559
865,10865,-507.59205851450116
866,10866,-211.76962671045686
867,10867,-78.39989740428155
868,10868,-319.57376765957383
869,10869,-267.44656441833394
870,10870,-780.8570319676232
871,10871,50.22998055644274
872,10872,-298.5490108171665
873,10873,23.392386523117697
874,10874,-76.290597410149
875,10875,-257.59747046425355
876,10876,171.56436509796652
877,10877,-121.60078316248917
878,10878,-451.37377685542947
879,10879,81.13533884268259
880,10880,-212.5524931714271
881,10881,-3.5349272290947873
882,10882,-408.2554810001857
883,10883,-158.65133194465798
884,10884,238.3983420161318
885,10885,-133.03572327369858
886,10886,-266.0840826060644
887,10887,247.7427043819469
888,10888,347.966544283237
889,10889,-511.31524281086615
890,10890,21.815871215018863
891,10891,-163.84140964229073
892,10892,-472.5608363970486
893,10893,-365.0082671512363
894,10894,272.43713793224003
895,10895,92.3737637489156
896,10896,491.8081456846512
897,10897,-200.0360581358103
898,10898,144.3149082498741
899,10899,-554.3580524199998
900,10900,-449.35755789415964
901,10901,565.0154801799597
902,10902,446.31875807462023
903,10903,309.69738818741365
904,10904,282.92794140775237
905,10905,176.19762818996716
906,10906,-315.14185176038035
907,10907,612.3377931152993
908,10908,274.2522312477304
909,10909,-19.43617305856466
910,10910,404.62544777052454
911,10911,47.266481426986104
912,10912,101.89624080960567
913,10913,98.14809562777742
914,10914,-231.35258244372076
915,10915,136.33612319164314
916,10916,-150.31005926794785
917,10917,461.19954997878887
918,10918,145.69015888427168
919,10919,-405.82374187555985
920,10920,-405.55256587509786
921,10921,213.67394365056066
922,10922,-204.8036402731438
923,10923,-118.57063791050822
924,10924,675.230264829072
925,10925,145.16198786853278
926,10926,489.68700201996137
927,10927,-173.76557459369224
928,10928,89.69168465283641
929,10929,239.01179154231048
930,10930,-68.18000068660291
931,10931,93.66677561513245
932,10932,-196.55301722008394
933,10933,-711.7534447200949
934,10934,-104.15023991148807
935,10935,55.73003950123041
936,10936,74.24035058478631
937,10937,625.7495908769054
938,10938,234.9868848687542
939,10939,221.5929479387562
940,10940,61.93159175679426
941,10941,239.73644833443706
942,10942,-21.33808181831746
943,10943,180.1647362970908
944,10944,14.918627995499097
945,10945,-374.86568834825107
946,10946,-397.5149288584039
947,10947,114.66690843216212
948,10948,-269.61622879894173
949,10949,0.13921221449007604
950,10950,-34.594846760692036
951,10951,72.73402122668003
952,10952,-188.80556313903762
953,10953,-365.53367192345394
954,10954,-67.59552255426539
955,10955,19.50117013917944
956,10956,212.78259013823538
957,10957,170.72284688263136
958,10958,48.7560558820191
959,10959,-239.446522791647
960,10960,409.7382051551788
961,10961,399.86800565030995
962,10962,18.69310045997624
963,10963,165.76697195984372
964,10964,-124.38945349671079
965,10965,54.99452321278734
966,10966,640.4320745648698
967,10967,7.57879273555648
968,10968,-265.0476304100105
969,10969,1.6927330910941443
970,10970,18.517133621268915
971,10971,-248.85163930169284
972,10972,106.86193154650846
973,10973,251.63914312090935
974,10974,133.8377395364061
975,10975,-358.26696137693216
976,10976,426.26144731764316
977,10977,71.97842246974051
978,10978,-322.0875596252211
979,10979,438.8402675015937
980,10980,-40.13211449134161
981,10981,283.8035686529256
982,10982,-487.9061953325873
983,10983,-86.93302825214903
984,10984,-470.85015109168967
985,10985,73.14648277315253
986,10986,-688.3900989407987
987,10987,392.4785675660401
988,10988,-328.63103749553784
989,10989,149.39160063469092
990,10990,321.79311476060667
991,10991,584.3930870450627
992,10992,206.75729570024848
993,10993,36.54822599700806
994,10994,-37.778285211187466
995,10995,-551.0517094651383
996,10996,-107.85120387757098
997,10997,-176.806027953532
998,10998,-356.8894911731824
999,10999,418.4145841124778
1000,11000,-26.1334960169828
1001,11001,-213.90951362803
1002,11002,246.5797888198772
1003,11003,-32.011024949713146
1004,11004,-126.73258849582439
1005,11005,26.914491557620682
1006,11006,198.92197376295195
1007,11007,-18.843554414706052
1008,11008,-119.51484607642135
1009,11009,-389.90376053107394
1010,11010,-149.5092860714798
1011,11011,-308.96203021469387
1012,11012,-478.7771604137531
1013,11013,-616.7291412522799
1014,11014,-25.89082961138467
1015,11015,-133.176590316863
1016,11016,-633.05872522932
1017,11017,-32.26329474560819
1018,11018,28.795819581694335
1019,11019,-290.0013236406609
1020,11020,-168.02496539200177
1021,11021,-173.84102001973844
1022,11022,107.27955415166478
1023,11023,278.3287852069999
1024,11024,164.73665181591312
1025,11025,596.7860199506158
1026,11026,737.7802177171226
1027,11027,-57.04439870388667
1028,11028,-20.381913027884746
1029,11029,193.11140830024667
1030,11030,150.95242220368172
1031,11031,-340.8779258558667
1032,11032,207.55657024653755
1033,11033,-27.67472612589133
1034,11034,-146.95165736571298
1035,11035,-121.88066829612579
